id,Bar,Street,City,State,Phone,License,id,Name,Street,City,State,Phone,SSN,DriverLicense
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3363,"Rashad Shields","203-3422 Adipiscing Av.",College,Alaska,693-969-8821,606-54-02,DC8EE02B-DC18-7C39-8252-AA98B145B43F
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3363,"Rashad Shields","203-3422 Adipiscing Av.",College,Alaska,693-969-8821,606-54-02,DC8EE02B-DC18-7C39-8252-AA98B145B43F
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3363,"Rashad Shields","203-3422 Adipiscing Av.",College,Alaska,693-969-8821,606-54-02,DC8EE02B-DC18-7C39-8252-AA98B145B43F
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3518,"Ashely Rich","P.O. Box 650, 8845 Hendrerit Rd.",Ketchikan,Alaska,130-550-8445,373-50-07,9BCA9B4A-B6A5-5353-6BA4-4CB120D9FED0
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3518,"Ashely Rich","P.O. Box 650, 8845 Hendrerit Rd.",Ketchikan,Alaska,130-550-8445,373-50-07,9BCA9B4A-B6A5-5353-6BA4-4CB120D9FED0
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3518,"Ashely Rich","P.O. Box 650, 8845 Hendrerit Rd.",Ketchikan,Alaska,130-550-8445,373-50-07,9BCA9B4A-B6A5-5353-6BA4-4CB120D9FED0
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3561,"Graham Rios","664-5060 Et Rd.",Anchorage,Alaska,397-154-3364,108-88-00,BAAAD8A0-5666-9A3E-0D98-2A7B0D680C52
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3561,"Graham Rios","664-5060 Et Rd.",Anchorage,Alaska,397-154-3364,108-88-00,BAAAD8A0-5666-9A3E-0D98-2A7B0D680C52
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3561,"Graham Rios","664-5060 Et Rd.",Anchorage,Alaska,397-154-3364,108-88-00,BAAAD8A0-5666-9A3E-0D98-2A7B0D680C52
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3566,"Roanna England","P.O. Box 867, 8965 Nunc, St.",Fairbanks,Alaska,182-621-0009,572-03-03,0FA3449A-1CC9-1155-D51F-F64922D36A67
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3566,"Roanna England","P.O. Box 867, 8965 Nunc, St.",Fairbanks,Alaska,182-621-0009,572-03-03,0FA3449A-1CC9-1155-D51F-F64922D36A67
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3566,"Roanna England","P.O. Box 867, 8965 Nunc, St.",Fairbanks,Alaska,182-621-0009,572-03-03,0FA3449A-1CC9-1155-D51F-F64922D36A67
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3573,"Aphrodite Jarvis","2476 Lacus. Ave",Ketchikan,Alaska,324-945-6517,103-53-08,DAA23D56-A258-6E78-3BF9-E833BE38E461
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3573,"Aphrodite Jarvis","2476 Lacus. Ave",Ketchikan,Alaska,324-945-6517,103-53-08,DAA23D56-A258-6E78-3BF9-E833BE38E461
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3573,"Aphrodite Jarvis","2476 Lacus. Ave",Ketchikan,Alaska,324-945-6517,103-53-08,DAA23D56-A258-6E78-3BF9-E833BE38E461
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3635,"Talon Conway","Ap #678-4281 Suspendisse Rd.",Juneau,Alaska,388-737-2250,590-43-07,00111CBD-CFE5-ADED-7B42-DFCA406E1AB3
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3635,"Talon Conway","Ap #678-4281 Suspendisse Rd.",Juneau,Alaska,388-737-2250,590-43-07,00111CBD-CFE5-ADED-7B42-DFCA406E1AB3
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3635,"Talon Conway","Ap #678-4281 Suspendisse Rd.",Juneau,Alaska,388-737-2250,590-43-07,00111CBD-CFE5-ADED-7B42-DFCA406E1AB3
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3660,"MacKensie Peters","P.O. Box 582, 202 Velit Rd.",College,Alaska,739-615-1402,423-40-09,9ECB037A-B003-F212-308B-A253A0F649D3
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3660,"MacKensie Peters","P.O. Box 582, 202 Velit Rd.",College,Alaska,739-615-1402,423-40-09,9ECB037A-B003-F212-308B-A253A0F649D3
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3660,"MacKensie Peters","P.O. Box 582, 202 Velit Rd.",College,Alaska,739-615-1402,423-40-09,9ECB037A-B003-F212-308B-A253A0F649D3
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3755,"Jelani Nolan","Ap #850-6308 Metus Road",College,Alaska,965-396-0576,677-63-07,E6C3DEB9-FB5B-D405-B828-872AB31DC7B7
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3755,"Jelani Nolan","Ap #850-6308 Metus Road",College,Alaska,965-396-0576,677-63-07,E6C3DEB9-FB5B-D405-B828-872AB31DC7B7
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3755,"Jelani Nolan","Ap #850-6308 Metus Road",College,Alaska,965-396-0576,677-63-07,E6C3DEB9-FB5B-D405-B828-872AB31DC7B7
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3868,"Ifeoma Maddox","P.O. Box 558, 2400 Auctor Rd.",Anchorage,Alaska,855-427-5795,389-51-02,3A47ABC7-B413-6A25-5DAF-079080339041
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3868,"Ifeoma Maddox","P.O. Box 558, 2400 Auctor Rd.",Anchorage,Alaska,855-427-5795,389-51-02,3A47ABC7-B413-6A25-5DAF-079080339041
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3868,"Ifeoma Maddox","P.O. Box 558, 2400 Auctor Rd.",Anchorage,Alaska,855-427-5795,389-51-02,3A47ABC7-B413-6A25-5DAF-079080339041
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3966,"Burke Davis","P.O. Box 368, 9004 Nisl Avenue",Anchorage,Alaska,605-891-7260,386-75-00,0E9C3002-0FF2-2104-D2FA-546AC26E9B0A
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3966,"Burke Davis","P.O. Box 368, 9004 Nisl Avenue",Anchorage,Alaska,605-891-7260,386-75-00,0E9C3002-0FF2-2104-D2FA-546AC26E9B0A
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3966,"Burke Davis","P.O. Box 368, 9004 Nisl Avenue",Anchorage,Alaska,605-891-7260,386-75-00,0E9C3002-0FF2-2104-D2FA-546AC26E9B0A
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,3983,"Brendan Cooper","P.O. Box 156, 2066 Molestie Rd.",College,Alaska,857-212-1828,675-66-04,9DF11EBE-45D0-1D2E-AFDC-BBC86EA1C3F5
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,3983,"Brendan Cooper","P.O. Box 156, 2066 Molestie Rd.",College,Alaska,857-212-1828,675-66-04,9DF11EBE-45D0-1D2E-AFDC-BBC86EA1C3F5
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,3983,"Brendan Cooper","P.O. Box 156, 2066 Molestie Rd.",College,Alaska,857-212-1828,675-66-04,9DF11EBE-45D0-1D2E-AFDC-BBC86EA1C3F5
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4669,"Lesley White","P.O. Box 461, 6272 At, Road",Anchorage,Alaska,763-340-0266,193-05-04,060252CC-1150-9568-1BF0-14D927FEB99F
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4669,"Lesley White","P.O. Box 461, 6272 At, Road",Anchorage,Alaska,763-340-0266,193-05-04,060252CC-1150-9568-1BF0-14D927FEB99F
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4669,"Lesley White","P.O. Box 461, 6272 At, Road",Anchorage,Alaska,763-340-0266,193-05-04,060252CC-1150-9568-1BF0-14D927FEB99F
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4680,"Rina Greer","193 Sollicitudin Street",Juneau,Alaska,734-807-3096,157-20-03,FD99D199-5DB9-A2FF-9B01-D0CD2BDDA656
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4680,"Rina Greer","193 Sollicitudin Street",Juneau,Alaska,734-807-3096,157-20-03,FD99D199-5DB9-A2FF-9B01-D0CD2BDDA656
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4680,"Rina Greer","193 Sollicitudin Street",Juneau,Alaska,734-807-3096,157-20-03,FD99D199-5DB9-A2FF-9B01-D0CD2BDDA656
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4689,"Jermaine Oneil","405-2156 Dui, St.",Ketchikan,Alaska,547-142-6112,806-18-06,929DECEA-12F5-0B0C-5D9C-B88F8E5D69ED
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4689,"Jermaine Oneil","405-2156 Dui, St.",Ketchikan,Alaska,547-142-6112,806-18-06,929DECEA-12F5-0B0C-5D9C-B88F8E5D69ED
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4689,"Jermaine Oneil","405-2156 Dui, St.",Ketchikan,Alaska,547-142-6112,806-18-06,929DECEA-12F5-0B0C-5D9C-B88F8E5D69ED
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4706,"Gillian Mccarty","Ap #607-6289 Velit. Rd.",Fairbanks,Alaska,909-354-3239,642-64-07,AF1AFE93-EB3D-2F8F-D5E9-F30BFEA0B2C0
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4706,"Gillian Mccarty","Ap #607-6289 Velit. Rd.",Fairbanks,Alaska,909-354-3239,642-64-07,AF1AFE93-EB3D-2F8F-D5E9-F30BFEA0B2C0
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4706,"Gillian Mccarty","Ap #607-6289 Velit. Rd.",Fairbanks,Alaska,909-354-3239,642-64-07,AF1AFE93-EB3D-2F8F-D5E9-F30BFEA0B2C0
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4729,"Derek Cline","194-5892 Tempus Avenue",College,Alaska,196-886-4572,856-84-08,EEDDB44B-29F5-A832-95D9-2E81D07A54E3
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4729,"Derek Cline","194-5892 Tempus Avenue",College,Alaska,196-886-4572,856-84-08,EEDDB44B-29F5-A832-95D9-2E81D07A54E3
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4729,"Derek Cline","194-5892 Tempus Avenue",College,Alaska,196-886-4572,856-84-08,EEDDB44B-29F5-A832-95D9-2E81D07A54E3
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4767,"Keaton Mcintosh","770-6876 Commodo Av.",Fairbanks,Alaska,401-241-2473,665-23-06,685991B1-FED9-68AA-D55D-64848FB3BD35
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4767,"Keaton Mcintosh","770-6876 Commodo Av.",Fairbanks,Alaska,401-241-2473,665-23-06,685991B1-FED9-68AA-D55D-64848FB3BD35
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4767,"Keaton Mcintosh","770-6876 Commodo Av.",Fairbanks,Alaska,401-241-2473,665-23-06,685991B1-FED9-68AA-D55D-64848FB3BD35
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4815,"Aquila Ingram","Ap #617-609 Curabitur St.",Anchorage,Alaska,153-668-5470,169-21-00,0EE9747B-D19C-F831-784D-75017CF35ED2
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4815,"Aquila Ingram","Ap #617-609 Curabitur St.",Anchorage,Alaska,153-668-5470,169-21-00,0EE9747B-D19C-F831-784D-75017CF35ED2
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4815,"Aquila Ingram","Ap #617-609 Curabitur St.",Anchorage,Alaska,153-668-5470,169-21-00,0EE9747B-D19C-F831-784D-75017CF35ED2
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4833,"Lester Goodwin","P.O. Box 433, 989 Non Rd.",Juneau,Alaska,229-401-5053,732-82-02,3BB0D598-9C52-86B9-1B3E-92134388D90C
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4833,"Lester Goodwin","P.O. Box 433, 989 Non Rd.",Juneau,Alaska,229-401-5053,732-82-02,3BB0D598-9C52-86B9-1B3E-92134388D90C
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4833,"Lester Goodwin","P.O. Box 433, 989 Non Rd.",Juneau,Alaska,229-401-5053,732-82-02,3BB0D598-9C52-86B9-1B3E-92134388D90C
190,"PERUVIAN COUNTRY CHICKEN & BEER","Ap #893-4993 Gravida. Ave",Fairbanks,Alaska,213-261-6443,443434-1709,4852,"Nero Atkins","9838 Dui Street",College,Alaska,114-957-6970,877-53-06,1DFA2573-FEF9-D4CE-9E27-2E49819234BF
203,SHANGRI'LA,"P.O. Box 767, 8687 Nibh St.",Ketchikan,Alaska,548-323-7696,392381-3350,4852,"Nero Atkins","9838 Dui Street",College,Alaska,114-957-6970,877-53-06,1DFA2573-FEF9-D4CE-9E27-2E49819234BF
221,Eulipia,"2660 A St.",Anchorage,Alaska,136-269-8700,836692-8532,4852,"Nero Atkins","9838 Dui Street",College,Alaska,114-957-6970,877-53-06,1DFA2573-FEF9-D4CE-9E27-2E49819234BF
