id,Bar,Street,City,State,Phone,License,id,Name,Street,City,State,Phone,SSN,DriverLicense
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2432,"Noelle Hanson","1723 Velit Street",Huntsville,Alabama,582-208-1538,140-25-03,798BA4D9-844B-C6E0-F55E-95804B39761F
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2432,"Noelle Hanson","1723 Velit Street",Huntsville,Alabama,582-208-1538,140-25-03,798BA4D9-844B-C6E0-F55E-95804B39761F
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2432,"Noelle Hanson","1723 Velit Street",Huntsville,Alabama,582-208-1538,140-25-03,798BA4D9-844B-C6E0-F55E-95804B39761F
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2432,"Noelle Hanson","1723 Velit Street",Huntsville,Alabama,582-208-1538,140-25-03,798BA4D9-844B-C6E0-F55E-95804B39761F
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2432,"Noelle Hanson","1723 Velit Street",Huntsville,Alabama,582-208-1538,140-25-03,798BA4D9-844B-C6E0-F55E-95804B39761F
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2441,"Frances Rosa","P.O. Box 176, 8787 Auctor Av.",Huntsville,Alabama,396-764-8845,584-09-08,F154A927-911F-485F-63E3-8FA39B9E158D
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2441,"Frances Rosa","P.O. Box 176, 8787 Auctor Av.",Huntsville,Alabama,396-764-8845,584-09-08,F154A927-911F-485F-63E3-8FA39B9E158D
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2441,"Frances Rosa","P.O. Box 176, 8787 Auctor Av.",Huntsville,Alabama,396-764-8845,584-09-08,F154A927-911F-485F-63E3-8FA39B9E158D
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2441,"Frances Rosa","P.O. Box 176, 8787 Auctor Av.",Huntsville,Alabama,396-764-8845,584-09-08,F154A927-911F-485F-63E3-8FA39B9E158D
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2441,"Frances Rosa","P.O. Box 176, 8787 Auctor Av.",Huntsville,Alabama,396-764-8845,584-09-08,F154A927-911F-485F-63E3-8FA39B9E158D
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2462,"Abraham Watson","Ap #168-3987 Pede Av.",Mobile,Alabama,121-695-1057,719-59-09,94809531-83E9-34B0-B38B-7D88B126C05C
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2462,"Abraham Watson","Ap #168-3987 Pede Av.",Mobile,Alabama,121-695-1057,719-59-09,94809531-83E9-34B0-B38B-7D88B126C05C
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2462,"Abraham Watson","Ap #168-3987 Pede Av.",Mobile,Alabama,121-695-1057,719-59-09,94809531-83E9-34B0-B38B-7D88B126C05C
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2462,"Abraham Watson","Ap #168-3987 Pede Av.",Mobile,Alabama,121-695-1057,719-59-09,94809531-83E9-34B0-B38B-7D88B126C05C
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2462,"Abraham Watson","Ap #168-3987 Pede Av.",Mobile,Alabama,121-695-1057,719-59-09,94809531-83E9-34B0-B38B-7D88B126C05C
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2508,"Zachary Mercer","761-4552 Sociis Avenue",Mobile,Alabama,277-624-3858,007-09-06,986D7860-A0C9-10A2-6885-8B89967B1D5D
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2508,"Zachary Mercer","761-4552 Sociis Avenue",Mobile,Alabama,277-624-3858,007-09-06,986D7860-A0C9-10A2-6885-8B89967B1D5D
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2508,"Zachary Mercer","761-4552 Sociis Avenue",Mobile,Alabama,277-624-3858,007-09-06,986D7860-A0C9-10A2-6885-8B89967B1D5D
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2508,"Zachary Mercer","761-4552 Sociis Avenue",Mobile,Alabama,277-624-3858,007-09-06,986D7860-A0C9-10A2-6885-8B89967B1D5D
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2508,"Zachary Mercer","761-4552 Sociis Avenue",Mobile,Alabama,277-624-3858,007-09-06,986D7860-A0C9-10A2-6885-8B89967B1D5D
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2562,"Adele Tillman","Ap #517-4345 Leo Road",Huntsville,Alabama,536-145-3244,664-02-06,D86AE00E-F8F2-D5CA-F389-F96F678DC6F1
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2562,"Adele Tillman","Ap #517-4345 Leo Road",Huntsville,Alabama,536-145-3244,664-02-06,D86AE00E-F8F2-D5CA-F389-F96F678DC6F1
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2562,"Adele Tillman","Ap #517-4345 Leo Road",Huntsville,Alabama,536-145-3244,664-02-06,D86AE00E-F8F2-D5CA-F389-F96F678DC6F1
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2562,"Adele Tillman","Ap #517-4345 Leo Road",Huntsville,Alabama,536-145-3244,664-02-06,D86AE00E-F8F2-D5CA-F389-F96F678DC6F1
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2562,"Adele Tillman","Ap #517-4345 Leo Road",Huntsville,Alabama,536-145-3244,664-02-06,D86AE00E-F8F2-D5CA-F389-F96F678DC6F1
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2599,"Shana Adkins","Ap #920-9864 Augue Street",Birmingham,Alabama,721-504-8090,402-25-04,A73406D1-E73C-91C2-18C5-F8799C7DDC25
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2599,"Shana Adkins","Ap #920-9864 Augue Street",Birmingham,Alabama,721-504-8090,402-25-04,A73406D1-E73C-91C2-18C5-F8799C7DDC25
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2599,"Shana Adkins","Ap #920-9864 Augue Street",Birmingham,Alabama,721-504-8090,402-25-04,A73406D1-E73C-91C2-18C5-F8799C7DDC25
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2599,"Shana Adkins","Ap #920-9864 Augue Street",Birmingham,Alabama,721-504-8090,402-25-04,A73406D1-E73C-91C2-18C5-F8799C7DDC25
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2599,"Shana Adkins","Ap #920-9864 Augue Street",Birmingham,Alabama,721-504-8090,402-25-04,A73406D1-E73C-91C2-18C5-F8799C7DDC25
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2637,"Noel Reese","8757 Morbi Road",Huntsville,Alabama,288-377-3461,467-25-04,D83FE6CF-EAFB-CB96-191D-0553496EE7C1
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2637,"Noel Reese","8757 Morbi Road",Huntsville,Alabama,288-377-3461,467-25-04,D83FE6CF-EAFB-CB96-191D-0553496EE7C1
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2637,"Noel Reese","8757 Morbi Road",Huntsville,Alabama,288-377-3461,467-25-04,D83FE6CF-EAFB-CB96-191D-0553496EE7C1
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2637,"Noel Reese","8757 Morbi Road",Huntsville,Alabama,288-377-3461,467-25-04,D83FE6CF-EAFB-CB96-191D-0553496EE7C1
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2637,"Noel Reese","8757 Morbi Road",Huntsville,Alabama,288-377-3461,467-25-04,D83FE6CF-EAFB-CB96-191D-0553496EE7C1
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2667,"Suki Vasquez","Ap #507-1600 Ornare Road",Tuscaloosa,Alabama,752-150-7238,006-76-07,AED7687E-C9B2-28AD-3CFB-CEC211F63187
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2667,"Suki Vasquez","Ap #507-1600 Ornare Road",Tuscaloosa,Alabama,752-150-7238,006-76-07,AED7687E-C9B2-28AD-3CFB-CEC211F63187
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2667,"Suki Vasquez","Ap #507-1600 Ornare Road",Tuscaloosa,Alabama,752-150-7238,006-76-07,AED7687E-C9B2-28AD-3CFB-CEC211F63187
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2667,"Suki Vasquez","Ap #507-1600 Ornare Road",Tuscaloosa,Alabama,752-150-7238,006-76-07,AED7687E-C9B2-28AD-3CFB-CEC211F63187
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2667,"Suki Vasquez","Ap #507-1600 Ornare Road",Tuscaloosa,Alabama,752-150-7238,006-76-07,AED7687E-C9B2-28AD-3CFB-CEC211F63187
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2724,"Dominic Fowler","P.O. Box 807, 7931 Eu Rd.",Birmingham,Alabama,542-707-6023,868-60-09,6E4CE175-A4EC-6D72-C4EA-BA2A0AE794CE
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2724,"Dominic Fowler","P.O. Box 807, 7931 Eu Rd.",Birmingham,Alabama,542-707-6023,868-60-09,6E4CE175-A4EC-6D72-C4EA-BA2A0AE794CE
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2724,"Dominic Fowler","P.O. Box 807, 7931 Eu Rd.",Birmingham,Alabama,542-707-6023,868-60-09,6E4CE175-A4EC-6D72-C4EA-BA2A0AE794CE
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2724,"Dominic Fowler","P.O. Box 807, 7931 Eu Rd.",Birmingham,Alabama,542-707-6023,868-60-09,6E4CE175-A4EC-6D72-C4EA-BA2A0AE794CE
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2724,"Dominic Fowler","P.O. Box 807, 7931 Eu Rd.",Birmingham,Alabama,542-707-6023,868-60-09,6E4CE175-A4EC-6D72-C4EA-BA2A0AE794CE
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2753,"Raven Porter","545-5857 Sit Street",Tuscaloosa,Alabama,956-785-0061,658-10-08,7CE0AE24-8585-276D-1B4E-0019759B8580
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2753,"Raven Porter","545-5857 Sit Street",Tuscaloosa,Alabama,956-785-0061,658-10-08,7CE0AE24-8585-276D-1B4E-0019759B8580
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2753,"Raven Porter","545-5857 Sit Street",Tuscaloosa,Alabama,956-785-0061,658-10-08,7CE0AE24-8585-276D-1B4E-0019759B8580
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2753,"Raven Porter","545-5857 Sit Street",Tuscaloosa,Alabama,956-785-0061,658-10-08,7CE0AE24-8585-276D-1B4E-0019759B8580
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2753,"Raven Porter","545-5857 Sit Street",Tuscaloosa,Alabama,956-785-0061,658-10-08,7CE0AE24-8585-276D-1B4E-0019759B8580
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,2913,"Shay Rosario","633-7244 Quisque Road",Mobile,Alabama,868-663-5738,077-20-04,C25B900A-CF58-8689-AC26-45D00A0835AD
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,2913,"Shay Rosario","633-7244 Quisque Road",Mobile,Alabama,868-663-5738,077-20-04,C25B900A-CF58-8689-AC26-45D00A0835AD
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,2913,"Shay Rosario","633-7244 Quisque Road",Mobile,Alabama,868-663-5738,077-20-04,C25B900A-CF58-8689-AC26-45D00A0835AD
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,2913,"Shay Rosario","633-7244 Quisque Road",Mobile,Alabama,868-663-5738,077-20-04,C25B900A-CF58-8689-AC26-45D00A0835AD
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,2913,"Shay Rosario","633-7244 Quisque Road",Mobile,Alabama,868-663-5738,077-20-04,C25B900A-CF58-8689-AC26-45D00A0835AD
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3009,"McKenzie Griffin","Ap #772-1246 Enim Ave",Tuscaloosa,Alabama,889-883-2474,107-09-07,A1C72988-61B7-383C-2AEB-C80327754A5D
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3009,"McKenzie Griffin","Ap #772-1246 Enim Ave",Tuscaloosa,Alabama,889-883-2474,107-09-07,A1C72988-61B7-383C-2AEB-C80327754A5D
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3009,"McKenzie Griffin","Ap #772-1246 Enim Ave",Tuscaloosa,Alabama,889-883-2474,107-09-07,A1C72988-61B7-383C-2AEB-C80327754A5D
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3009,"McKenzie Griffin","Ap #772-1246 Enim Ave",Tuscaloosa,Alabama,889-883-2474,107-09-07,A1C72988-61B7-383C-2AEB-C80327754A5D
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3009,"McKenzie Griffin","Ap #772-1246 Enim Ave",Tuscaloosa,Alabama,889-883-2474,107-09-07,A1C72988-61B7-383C-2AEB-C80327754A5D
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3014,"Caldwell Leonard","538-1428 Etiam Road",Birmingham,Alabama,232-807-3820,797-05-08,DD22187A-A0A7-46B1-8050-D901043B5FC7
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3014,"Caldwell Leonard","538-1428 Etiam Road",Birmingham,Alabama,232-807-3820,797-05-08,DD22187A-A0A7-46B1-8050-D901043B5FC7
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3014,"Caldwell Leonard","538-1428 Etiam Road",Birmingham,Alabama,232-807-3820,797-05-08,DD22187A-A0A7-46B1-8050-D901043B5FC7
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3014,"Caldwell Leonard","538-1428 Etiam Road",Birmingham,Alabama,232-807-3820,797-05-08,DD22187A-A0A7-46B1-8050-D901043B5FC7
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3014,"Caldwell Leonard","538-1428 Etiam Road",Birmingham,Alabama,232-807-3820,797-05-08,DD22187A-A0A7-46B1-8050-D901043B5FC7
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3015,"Uta Bass","P.O. Box 179, 8078 Ridiculus Road",Montgomery,Alabama,500-876-5356,707-64-02,B719DD9D-D38A-25BC-B211-C818E43224DE
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3015,"Uta Bass","P.O. Box 179, 8078 Ridiculus Road",Montgomery,Alabama,500-876-5356,707-64-02,B719DD9D-D38A-25BC-B211-C818E43224DE
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3015,"Uta Bass","P.O. Box 179, 8078 Ridiculus Road",Montgomery,Alabama,500-876-5356,707-64-02,B719DD9D-D38A-25BC-B211-C818E43224DE
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3015,"Uta Bass","P.O. Box 179, 8078 Ridiculus Road",Montgomery,Alabama,500-876-5356,707-64-02,B719DD9D-D38A-25BC-B211-C818E43224DE
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3015,"Uta Bass","P.O. Box 179, 8078 Ridiculus Road",Montgomery,Alabama,500-876-5356,707-64-02,B719DD9D-D38A-25BC-B211-C818E43224DE
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3037,"Driscoll Dominguez","P.O. Box 838, 4798 Sociis Avenue",Tuscaloosa,Alabama,756-778-9985,617-27-05,C3629804-1A5C-93A3-7EDF-9E0DA0B32EF5
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3037,"Driscoll Dominguez","P.O. Box 838, 4798 Sociis Avenue",Tuscaloosa,Alabama,756-778-9985,617-27-05,C3629804-1A5C-93A3-7EDF-9E0DA0B32EF5
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3037,"Driscoll Dominguez","P.O. Box 838, 4798 Sociis Avenue",Tuscaloosa,Alabama,756-778-9985,617-27-05,C3629804-1A5C-93A3-7EDF-9E0DA0B32EF5
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3037,"Driscoll Dominguez","P.O. Box 838, 4798 Sociis Avenue",Tuscaloosa,Alabama,756-778-9985,617-27-05,C3629804-1A5C-93A3-7EDF-9E0DA0B32EF5
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3037,"Driscoll Dominguez","P.O. Box 838, 4798 Sociis Avenue",Tuscaloosa,Alabama,756-778-9985,617-27-05,C3629804-1A5C-93A3-7EDF-9E0DA0B32EF5
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3050,"Shaine Richardson","Ap #831-7770 Viverra. Road",Mobile,Alabama,637-623-9766,792-46-06,0E332676-859A-81AB-8FDF-B9FDA9451417
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3050,"Shaine Richardson","Ap #831-7770 Viverra. Road",Mobile,Alabama,637-623-9766,792-46-06,0E332676-859A-81AB-8FDF-B9FDA9451417
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3050,"Shaine Richardson","Ap #831-7770 Viverra. Road",Mobile,Alabama,637-623-9766,792-46-06,0E332676-859A-81AB-8FDF-B9FDA9451417
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3050,"Shaine Richardson","Ap #831-7770 Viverra. Road",Mobile,Alabama,637-623-9766,792-46-06,0E332676-859A-81AB-8FDF-B9FDA9451417
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3050,"Shaine Richardson","Ap #831-7770 Viverra. Road",Mobile,Alabama,637-623-9766,792-46-06,0E332676-859A-81AB-8FDF-B9FDA9451417
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3054,"Aspen Strong","Ap #400-7529 Ornare, St.",Huntsville,Alabama,286-563-3896,694-86-09,CAB0C114-4DAC-3399-3272-89CD99C199F7
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3054,"Aspen Strong","Ap #400-7529 Ornare, St.",Huntsville,Alabama,286-563-3896,694-86-09,CAB0C114-4DAC-3399-3272-89CD99C199F7
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3054,"Aspen Strong","Ap #400-7529 Ornare, St.",Huntsville,Alabama,286-563-3896,694-86-09,CAB0C114-4DAC-3399-3272-89CD99C199F7
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3054,"Aspen Strong","Ap #400-7529 Ornare, St.",Huntsville,Alabama,286-563-3896,694-86-09,CAB0C114-4DAC-3399-3272-89CD99C199F7
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3054,"Aspen Strong","Ap #400-7529 Ornare, St.",Huntsville,Alabama,286-563-3896,694-86-09,CAB0C114-4DAC-3399-3272-89CD99C199F7
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3073,"Isadora Jimenez","P.O. Box 729, 5962 Tempus St.",Montgomery,Alabama,485-790-6468,401-26-03,B8BACC42-8AAA-FD1E-3F71-6988B46C7000
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3073,"Isadora Jimenez","P.O. Box 729, 5962 Tempus St.",Montgomery,Alabama,485-790-6468,401-26-03,B8BACC42-8AAA-FD1E-3F71-6988B46C7000
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3073,"Isadora Jimenez","P.O. Box 729, 5962 Tempus St.",Montgomery,Alabama,485-790-6468,401-26-03,B8BACC42-8AAA-FD1E-3F71-6988B46C7000
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3073,"Isadora Jimenez","P.O. Box 729, 5962 Tempus St.",Montgomery,Alabama,485-790-6468,401-26-03,B8BACC42-8AAA-FD1E-3F71-6988B46C7000
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3073,"Isadora Jimenez","P.O. Box 729, 5962 Tempus St.",Montgomery,Alabama,485-790-6468,401-26-03,B8BACC42-8AAA-FD1E-3F71-6988B46C7000
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3156,"Uriah Faulkner","P.O. Box 834, 1138 Donec Road",Birmingham,Alabama,466-470-7772,530-48-06,C26324B0-38AA-6460-7618-F68502CDD804
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3156,"Uriah Faulkner","P.O. Box 834, 1138 Donec Road",Birmingham,Alabama,466-470-7772,530-48-06,C26324B0-38AA-6460-7618-F68502CDD804
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3156,"Uriah Faulkner","P.O. Box 834, 1138 Donec Road",Birmingham,Alabama,466-470-7772,530-48-06,C26324B0-38AA-6460-7618-F68502CDD804
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3156,"Uriah Faulkner","P.O. Box 834, 1138 Donec Road",Birmingham,Alabama,466-470-7772,530-48-06,C26324B0-38AA-6460-7618-F68502CDD804
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3156,"Uriah Faulkner","P.O. Box 834, 1138 Donec Road",Birmingham,Alabama,466-470-7772,530-48-06,C26324B0-38AA-6460-7618-F68502CDD804
12,"Le Mary Céleste","P.O. Box 298, 5458 Nunc Rd.",Huntsville,Alabama,401-640-6068,498082-1021,3162,"Shana Lowery","P.O. Box 620, 3786 Eu St.",Montgomery,Alabama,489-585-2904,513-18-08,7E80C389-B920-881F-7F96-3C9FF796C4E1
103,"Podozritelnye Litsa Bar","336-8523 Congue Road",Tuscaloosa,Alabama,814-337-7688,285412-1965,3162,"Shana Lowery","P.O. Box 620, 3786 Eu St.",Montgomery,Alabama,489-585-2904,513-18-08,7E80C389-B920-881F-7F96-3C9FF796C4E1
108,"SOL AZTECA RESTAURANT","727-6430 Imperdiet Rd.",Tuscaloosa,Alabama,167-661-0191,844222-4211,3162,"Shana Lowery","P.O. Box 620, 3786 Eu St.",Montgomery,Alabama,489-585-2904,513-18-08,7E80C389-B920-881F-7F96-3C9FF796C4E1
173,"THE GREENE TURTLE","805-6530 Arcu. Avenue",Tuscaloosa,Alabama,209-487-8295,806320-3064,3162,"Shana Lowery","P.O. Box 620, 3786 Eu St.",Montgomery,Alabama,489-585-2904,513-18-08,7E80C389-B920-881F-7F96-3C9FF796C4E1
176,"AJI-NIPPON RESTAURANT","595-7677 Fames Av.",Huntsville,Alabama,687-179-4514,102739-1075,3162,"Shana Lowery","P.O. Box 620, 3786 Eu St.",Montgomery,Alabama,489-585-2904,513-18-08,7E80C389-B920-881F-7F96-3C9FF796C4E1
